idx,y_true,y_prob_rf
218550,0,0.06
218551,0,0.04
218552,0,0.0475
218553,0,0.045
218554,0,0.085
218555,1,0.12
218556,0,0.0625
218557,0,0.1225
218558,0,0.065
218559,0,0.0725
218560,0,0.045
218561,0,0.0875
218562,0,0.2075
218563,0,0.13
218564,0,0.13
218565,0,0.04
218566,0,0.0625
218567,0,0.1
218568,0,0.02
218569,0,0.01
218570,0,0.0475
218571,0,0.035
218572,0,0.0075
218573,0,0.055
218574,0,0.1025
218575,0,0.04
218576,0,0.03
218577,0,0.0325
218578,0,0.04
218579,0,0.0625
218580,0,0.0875
218581,0,0.0075
218582,0,0.065
218583,0,0.0375
218584,0,0.0975
218585,1,0.24
218586,0,0.0125
218587,0,0.0175
218588,0,0.0375
218589,0,0.1875
218590,0,0.03
218591,0,0.07
218592,0,0.0125
218593,0,0.0725
218594,0,0.0325
218595,0,0.1225
218596,0,0.1275
218597,0,0.0575
218598,0,0.0275
218599,0,0.0825
218600,0,0.1925
218601,0,0.04
218602,0,0.07
218603,0,0.06
218604,0,0.1125
218605,0,0.07
218606,0,0.055
218607,0,0.005
218608,0,0.1025
218609,1,0.365
218610,0,0.075
218611,0,0.065
218612,0,0.09
218613,0,0.1075
218614,0,0.0325
218615,0,0.0875
218616,0,0.25
218617,0,0.0625
218618,0,0.24
218619,0,0.0175
218620,0,0.0175
218621,0,0.14
218622,0,0.0775
218623,0,0.0725
218624,0,0.0225
218625,0,0.0625
218626,0,0.0825
218627,0,0.0475
218628,0,0.1125
218629,0,0.3775
218630,1,0.0925
218631,0,0.05
218632,0,0.0525
218633,1,0.1
218634,0,0.085
218635,0,0.11
218636,0,0.0975
218637,0,0.05
218638,0,0.1725
218639,0,0.07
218640,1,0.07
218641,0,0.085
218642,0,0.0525
218643,0,0.065
218644,0,0.0375
218645,0,0.1125
218646,0,0.0875
218647,0,0.1675
218648,0,0.115
218649,0,0.0225
218650,0,0.0375
218651,0,0.205
218652,0,0.09
218653,0,0.2225
218654,0,0.2275
218655,0,0.1225
218656,0,0.175
218657,0,0.1275
218658,0,0.105
218659,1,0.1625
218660,0,0.015
218661,1,0.06
218662,0,0.01
218663,0,0.05
218664,0,0.0575
218665,0,0.06
218666,0,0.1225
218667,0,0.105
218668,0,0.2675
218669,0,0.0475
218670,0,0.2425
218671,1,0.15
218672,0,0.1025
218673,0,0.25
218674,0,0.015
218675,0,0.05
218676,1,0.22
218677,0,0.0125
218678,0,0.1025
218679,0,0.105
218680,0,0.0625
218681,0,0.025
218682,0,0.0825
218683,0,0.1325
218684,0,0.1125
218685,1,0.1375
218686,0,0.04
218687,0,0.07
218688,0,0.14
218689,0,0.1
218690,0,0.2275
218691,0,0.0175
218692,0,0.08
218693,0,0.045
218694,1,0.09
218695,0,0.06
218696,0,0.02
218697,0,0.035
218698,0,0.0825
218699,0,0.01
218700,0,0.065
218701,0,0.075
218702,0,0.035
218703,0,0.0875
218704,0,0.07
218705,0,0.0425
218706,0,0.0525
218707,0,0.155
218708,0,0.035
218709,0,0.1325
218710,0,0.0975
218711,0,0.06
218712,1,0.225
218713,0,0.135
218714,0,0.015
218715,0,0.195
218716,0,0.0275
218717,0,0.275
218718,0,0.1125
218719,0,0.26
218720,0,0.0175
218721,0,0.05
218722,0,0.0425
218723,0,0.085
218724,0,0.1525
218725,1,0.1525
218726,0,0.06
218727,1,0.0825
218728,0,0.0075
218729,1,0.1075
218730,0,0.01
218731,0,0.185
218732,0,0.1425
218733,0,0.0175
218734,0,0.045
218735,0,0.0925
218736,0,0.0925
218737,0,0.0825
218738,0,0.125
218739,0,0.15
218740,1,0.23
218741,0,0.185
218742,0,0.0225
218743,0,0.0975
218744,0,0.06
218745,0,0.07
218746,0,0.0525
218747,0,0.1275
218748,0,0.025
218749,0,0.1225
218750,1,0.0525
218751,0,0.0625
218752,0,0.115
218753,0,0.02
218754,0,0.02
218755,0,0.0675
218756,0,0.08
218757,0,0.0225
218758,0,0.055
218759,0,0.08
218760,0,0.0325
218761,0,0.0125
218762,0,0.0525
218763,0,0.07
218764,0,0.05
218765,0,0.125
218766,0,0.11
218767,0,0.03
218768,1,0.015
218769,0,0.0575
218770,0,0.055
218771,1,0.1875
218772,0,0.0625
218773,0,0.1325
218774,0,0.0525
218775,0,0.005
218776,0,0.0975
218777,0,0.1625
218778,0,0.0775
218779,0,0.0225
218780,0,0.025
218781,0,0.05
218782,0,0.0425
218783,0,0.04
218784,0,0.025
218785,0,0.115
218786,0,0.135
218787,0,0.0425
218788,1,0.305
218789,0,0.0575
218790,0,0.105
218791,0,0.085
218792,0,0.2675
218793,0,0.08
218794,0,0.135
218795,0,0.03
218796,0,0.0375
218797,0,0.06
218798,0,0.315
218799,0,0.04
218800,0,0.0525
218801,0,0.0725
218802,0,0.1175
218803,0,0.055
218804,0,0.0825
218805,0,0.175
218806,0,0.1775
218807,0,0.0475
218808,0,0.0475
218809,0,0.05
218810,0,0.115
218811,1,0.1275
218812,1,0.08
218813,0,0.1225
218814,0,0.17
218815,0,0.1275
218816,0,0.0625
218817,0,0.0625
218818,0,0.045
218819,0,0.0675
218820,0,0.0375
218821,0,0.1475
218822,0,0.21
218823,0,0.2325
218824,0,0.1175
218825,1,0.145
218826,0,0.0425
218827,0,0.0175
218828,0,0.005
218829,0,0.0275
218830,0,0.0175
218831,0,0.115
218832,0,0.0125
218833,0,0.045
218834,0,0.0125
218835,0,0.11
218836,0,0.045
218837,0,0.0225
218838,0,0.02
218839,0,0.0375
218840,0,0.24
218841,1,0.125
218842,0,0.0175
218843,0,0.175
218844,0,0.0775
218845,0,0.0225
218846,0,0.03
218847,0,0.0675
218848,0,0.0725
218849,0,0.3175
218850,0,0.17
218851,0,0.025
218852,0,0.05
218853,0,0.145
218854,0,0.0225
218855,0,0.065
218856,1,0.035
218857,0,0.0725
218858,0,0.0375
218859,0,0.065
218860,0,0.2175
218861,0,0.0875
218862,0,0.045
218863,0,0.2175
218864,0,0.07
218865,0,0.0175
218866,0,0.0925
218867,0,0.07
218868,0,0.03
218869,0,0.07
218870,0,0.065
218871,0,0.075
218872,0,0.0275
218873,0,0.1225
218874,0,0.0625
218875,0,0.0325
218876,0,0.0775
218877,0,0.0375
218878,0,0.035
218879,0,0.125
218880,0,0.07
218881,0,0.0525
218882,0,0.14
218883,0,0.0075
218884,0,0.0275
218885,0,0.015
218886,0,0.2525
218887,0,0.1025
218888,0,0.2975
218889,0,0.165
218890,0,0.0225
218891,0,0.06
218892,0,0.1625
218893,0,0.21
218894,0,0.0675
218895,0,0.075
218896,0,0.105
218897,0,0.11
218898,0,0.025
218899,0,0.0375
218900,0,0.0425
218901,0,0.065
218902,0,0.1
218903,0,0.13
218904,0,0.0325
218905,0,0.0825
218906,0,0.0425
218907,0,0.14
218908,0,0.0075
218909,0,0.0125
218910,0,0.13
218911,0,0.0475
218912,0,0.0725
218913,0,0.165
218914,0,0.02
218915,0,0.105
218916,0,0.0725
218917,0,0.025
218918,0,0.0575
218919,0,0.04
218920,0,0.0375
218921,0,0.2325
218922,0,0.045
218923,0,0.1975
218924,0,0.15
218925,0,0.16
218926,0,0.0625
218927,0,0.045
218928,0,0.0375
218929,0,0.1125
218930,0,0.195
218931,0,0.025
218932,0,0.0525
218933,0,0.015
218934,0,0.16
218935,0,0.23
218936,0,0.075
218937,0,0.1375
218938,0,0.0775
218939,0,0.07
218940,0,0.065
218941,0,0.35
218942,0,0.2
218943,0,0.295
218944,0,0.14
218945,0,0.02
218946,0,0.155
218947,0,0.0575
218948,0,0.1175
218949,0,0.035
218950,0,0.135
218951,0,0.06
218952,0,0.0675
218953,0,0.09
218954,0,0.1425
218955,0,0.1175
218956,0,0.0325
218957,0,0.0125
218958,0,0.1025
218959,0,0.02
218960,0,0.09
218961,0,0.0225
218962,0,0.175
218963,0,0.055
218964,0,0.03
218965,0,0.1
218966,0,0.015
218967,0,0.0125
218968,0,0.0525
218969,0,0.3225
218970,0,0.01
218971,0,0.105
218972,0,0.1175
218973,0,0.04
218974,1,0.25
218975,1,0.19
218976,0,0.065
218977,0,0.205
218978,0,0.02
218979,0,0.0675
218980,0,0.115
218981,0,0.075
218982,0,0.075
218983,0,0.12
218984,0,0.0775
218985,0,0.11
218986,0,0.0275
218987,0,0.0875
218988,0,0.2425
218989,0,0.1775
218990,0,0.11
218991,0,0.075
218992,0,0.0075
218993,0,0.035
218994,0,0.1675
218995,0,0.23
218996,0,0.0525
218997,0,0.01
218998,0,0.16
218999,0,0.065
219000,0,0.0075
219001,0,0.055
219002,0,0.02
219003,0,0.0275
219004,0,0.08
219005,0,0.115
219006,0,0.08
219007,0,0.0525
219008,0,0.035
219009,0,0.11
219010,0,0.065
219011,0,0.195
219012,1,0.115
219013,0,0.1225
219014,1,0.1225
219015,0,0.09
219016,0,0.07
219017,0,0.035
219018,0,0.08
219019,0,0.05
219020,0,0.055
219021,0,0.015
219022,0,0.0875
219023,0,0.03
219024,0,0.0725
219025,0,0.13
219026,0,0.045
219027,0,0.14
219028,0,0.1
219029,0,0.4525
219030,1,0.0925
219031,0,0.085
219032,0,0.0125
219033,0,0.075
219034,0,0.095
219035,0,0.1475
219036,0,0.09
219037,0,0.03
219038,0,0.0475
219039,0,0.0325
219040,0,0.14
219041,0,0.09
219042,0,0.035
219043,0,0.1475
219044,0,0.215
219045,0,0.0275
219046,0,0.085
219047,0,0.125
219048,0,0.0725
219049,0,0.09
219050,0,0.0975
219051,0,0.2825
219052,0,0.0625
219053,0,0.045
219054,1,0.2975
219055,0,0.0125
219056,0,0.08
219057,0,0.11
219058,0,0.015
219059,0,0.0325
219060,0,0.055
219061,0,0.14
219062,0,0.0225
219063,0,0.0325
219064,0,0.0625
219065,0,0.01
219066,0,0.015
219067,0,0.005
219068,0,0.0425
219069,0,0.075
219070,0,0.065
219071,0,0.12
219072,0,0.1475
219073,0,0.07
219074,0,0.04
219075,0,0.12
219076,0,0.0525
219077,0,0.07
219078,0,0.105
219079,0,0.0125
219080,0,0.0825
219081,0,0.125
219082,0,0.095
219083,0,0.1025
219084,1,0.025
219085,0,0.1075
219086,0,0.0675
219087,0,0.0375
219088,0,0.0775
219089,0,0.015
219090,0,0.07
219091,0,0.25
219092,0,0.015
219093,1,0.245
219094,0,0.175
219095,1,0.085
219096,0,0.1075
219097,1,0.2575
219098,0,0.1275
219099,0,0.04
219100,0,0.0075
219101,0,0.1425
219102,0,0.0525
219103,0,0.0425
219104,0,0.09
219105,0,0.1175
219106,0,0.0725
219107,1,0.0725
219108,0,0.0825
219109,0,0.05
219110,0,0.155
219111,0,0.0575
219112,0,0.0625
219113,0,0.2425
219114,0,0.07
219115,1,0.075
219116,0,0.0575
219117,0,0.0925
219118,0,0.0725
219119,0,0.0575
219120,0,0.0675
219121,0,0.015
219122,0,0.1875
219123,0,0.13
219124,0,0.1375
219125,1,0.375
219126,0,0.085
219127,0,0.2525
219128,0,0.0425
219129,0,0.1125
219130,0,0.02
219131,0,0.1175
219132,1,0.13
219133,0,0.0925
219134,0,0.1425
219135,0,0.0825
219136,0,0.045
219137,0,0.1125
219138,0,0.0725
219139,0,0.0475
219140,0,0.0975
219141,0,0.0775
219142,0,0.06
219143,0,0.265
219144,0,0.0875
219145,0,0.0525
219146,0,0.1425
219147,0,0.105
219148,0,0.06
219149,0,0.1
219150,0,0.135
219151,0,0.1075
219152,0,0.025
219153,0,0.065
219154,0,0.115
219155,0,0.0325
219156,0,0.0975
219157,0,0.055
219158,0,0.0375
219159,0,0.0975
219160,0,0.0825
219161,0,0.025
219162,0,0.0475
219163,0,0.03
219164,0,0.07
219165,0,0.0075
219166,1,0.255
219167,0,0.035
219168,0,0.0475
219169,0,0.09
219170,0,0.025
219171,0,0.115
219172,0,0.0875
219173,1,0.3275
219174,1,0.1575
219175,0,0.1525
219176,0,0.0525
219177,0,0.09
219178,0,0.0325
219179,1,0.07
219180,0,0.1275
219181,1,0.0325
219182,0,0.225
219183,0,0.0475
219184,0,0.0675
219185,0,0.025
219186,0,0.0225
219187,0,0.12
219188,0,0.0525
219189,0,0.035
219190,0,0.145
219191,0,0.0775
219192,1,0.115
219193,0,0.09
219194,0,0.205
219195,0,0.1425
219196,0,0.125
219197,0,0.0975
219198,0,0.0525
219199,0,0.065
219200,0,0.03
219201,0,0.1
219202,0,0.045
219203,0,0.105
219204,0,0.095
219205,0,0.0625
219206,0,0.0925
219207,0,0.0675
219208,0,0.0625
219209,0,0.0125
219210,0,0.02
219211,1,0.0925
219212,0,0.055
219213,0,0.335
219214,0,0.0175
219215,0,0.04
219216,0,0.0475
219217,0,0.0875
219218,0,0.0125
219219,1,0.0675
219220,0,0.215
219221,1,0.405
219222,0,0.1775
219223,0,0.14
219224,0,0.105
219225,0,0.0775
219226,0,0.0075
219227,0,0.195
219228,0,0.08
219229,0,0.2225
219230,0,0.06
219231,0,0.04
219232,0,0.0275
219233,0,0.0725
219234,0,0.185
219235,1,0.1575
219236,0,0.025
219237,0,0.0225
219238,0,0.0575
219239,0,0.24
219240,0,0.245
219241,0,0.1425
219242,0,0.2375
219243,0,0.0375
219244,0,0.0425
219245,0,0.0225
219246,0,0.12
219247,0,0.1075
219248,0,0.0275
219249,0,0.23
219250,0,0.03
219251,0,0.1175
219252,0,0.03
219253,0,0.025
219254,0,0.1525
219255,0,0.04
219256,0,0.075
219257,0,0.12
219258,0,0.0875
219259,0,0.165
219260,0,0.0325
219261,0,0.2575
219262,1,0.0975
219263,0,0.0275
219264,0,0.0325
219265,0,0.0825
219266,0,0.055
219267,0,0.0075
219268,0,0.1425
219269,0,0.06
219270,0,0.0225
219271,0,0.0175
219272,0,0.0575
219273,0,0.12
219274,0,0.1375
219275,0,0.17
219276,0,0.015
219277,0,0.175
219278,0,0.0875
219279,0,0.19
219280,0,0.1875
219281,0,0.1025
219282,1,0.1975
219283,0,0.07
219284,1,0.1375
219285,0,0.07
219286,0,0.015
219287,0,0.1675
219288,0,0.03
219289,0,0.0575
219290,0,0.26
219291,1,0.025
219292,0,0.155
219293,0,0.0125
219294,0,0.1475
219295,0,0.09
219296,1,0.1325
219297,0,0.0925
219298,0,0.095
219299,0,0.0525
219300,0,0.04
219301,0,0.0775
219302,0,0.095
219303,0,0.0675
219304,0,0.0375
219305,0,0.04
219306,0,0.035
219307,0,0.35
219308,0,0.0175
219309,0,0.17
219310,0,0.2375
219311,0,0.05
219312,0,0.1525
219313,0,0.03
219314,1,0.195
219315,0,0.0825
219316,1,0.0375
219317,0,0.05
219318,0,0.125
219319,0,0.0775
219320,0,0.0775
219321,0,0.0175
219322,0,0.1325
219323,0,0.025
219324,0,0.2025
219325,0,0.0925
219326,0,0.1175
219327,0,0.0925
219328,0,0.1725
219329,0,0.05
219330,0,0.1325
219331,0,0.3175
219332,1,0.085
219333,0,0.07
219334,0,0.115
219335,0,0.0875
219336,0,0.085
219337,0,0.0375
219338,0,0.12
219339,0,0.0475
219340,1,0.075
219341,1,0.385
219342,1,0.075
219343,0,0.1525
219344,0,0.0525
219345,0,0.25
219346,0,0.035
219347,0,0.1525
219348,0,0.06
219349,0,0.115
219350,0,0.0275
219351,0,0.26
219352,0,0.0275
219353,0,0.195
219354,0,0.0325
219355,0,0.02
219356,0,0.1575
219357,1,0.085
219358,1,0.1375
219359,0,0.03
219360,0,0.01
219361,0,0.04
219362,0,0.0775
219363,1,0.0475
219364,0,0.215
219365,0,0.0925
219366,0,0.0825
219367,0,0.0675
219368,0,0.095
219369,1,0.1975
219370,0,0.1075
219371,0,0.11
219372,0,0.12
219373,0,0.11
219374,0,0.0375
219375,0,0.0475
219376,0,0.0375
219377,0,0.0975
219378,0,0.0325
219379,0,0.16
219380,0,0.06
219381,0,0.1825
219382,0,0.125
219383,0,0.065
219384,0,0.075
219385,0,0.0725
219386,0,0.025
219387,0,0.085
219388,1,0.12
219389,0,0.1425
219390,0,0.07
219391,1,0.1275
219392,0,0.0525
219393,1,0.145
219394,0,0.045
219395,0,0.105
219396,0,0.1175
219397,0,0.175
219398,0,0.1375
219399,0,0.0975
219400,0,0.05
219401,0,0.02
219402,0,0.1
219403,0,0.04
219404,0,0.1175
219405,0,0.1
219406,0,0.0075
219407,0,0.0175
219408,0,0.09
219409,0,0.1725
219410,0,0.0575
219411,0,0.135
219412,0,0.0575
219413,0,0.0475
219414,0,0.0625
219415,0,0.125
219416,0,0.0575
219417,0,0.12
219418,0,0.05
219419,0,0.165
219420,0,0.11
219421,0,0.1225
219422,0,0.0475
219423,1,0.07
219424,0,0.115
219425,0,0.0725
219426,0,0.075
219427,0,0.0325
219428,0,0.02
219429,0,0.105
219430,0,0.125
219431,0,0.05
219432,0,0.1
219433,0,0.0075
219434,0,0.0475
219435,0,0.09
219436,0,0.04
219437,0,0.055
219438,0,0.0325
219439,0,0.1375
219440,1,0.3175
219441,0,0.18
219442,0,0.115
219443,0,0.0425
219444,0,0.1325
219445,0,0.0175
219446,0,0.185
219447,0,0.1375
219448,0,0.3025
219449,0,0.0925
219450,0,0.0625
219451,0,0.34
219452,0,0.1775
219453,0,0.0575
219454,0,0.0525
219455,0,0.0775
219456,0,0.0475
219457,0,0.1325
219458,0,0.065
219459,0,0.2475
219460,0,0.0575
219461,0,0.0225
219462,0,0.095
219463,0,0.0325
219464,0,0.06
219465,0,0.0525
219466,0,0.0675
219467,0,0.0725
219468,0,0.11
219469,0,0.055
219470,0,0.11
219471,0,0.115
219472,0,0.0075
219473,0,0.08
219474,0,0.0475
219475,0,0.015
219476,1,0.04
219477,0,0.145
219478,0,0.18
219479,0,0.13
219480,0,0.0475
219481,0,0.0225
219482,0,0.015
219483,0,0.1375
219484,0,0.1275
219485,0,0.0525
219486,0,0.0725
219487,0,0.065
219488,0,0.1
219489,0,0.055
219490,0,0.04
219491,0,0.0225
219492,0,0.0725
219493,0,0.07
219494,0,0.05
219495,0,0.115
219496,0,0.095
219497,0,0.095
219498,0,0.075
219499,0,0.0975
219500,0,0.02
219501,1,0.1375
219502,0,0.3
219503,0,0.01
219504,0,0.285
219505,0,0.065
219506,0,0.0625
219507,0,0.095
219508,0,0.07
219509,0,0.0525
219510,0,0.045
219511,1,0.09
219512,0,0.095
219513,0,0.025
219514,1,0.17
219515,0,0.065
219516,0,0.2175
219517,0,0.15
219518,0,0.11
219519,0,0.015
219520,1,0.1925
219521,0,0.135
219522,0,0.0625
219523,0,0.03
219524,1,0.0275
219525,0,0.1575
219526,0,0.0225
219527,0,0.0825
219528,0,0.05
219529,0,0.125
219530,0,0.145
219531,0,0.045
219532,0,0.03
219533,0,0.035
219534,0,0.0175
219535,1,0.0925
219536,0,0.165
219537,0,0.05
219538,0,0.12
219539,0,0.015
219540,0,0.0225
219541,0,0.0575
219542,0,0.0775
219543,0,0.0275
219544,0,0.07
219545,0,0.035
219546,0,0.31
219547,0,0.0425
219548,0,0.0475
219549,1,0.1225
219550,0,0.145
219551,0,0.0925
219552,0,0.14
219553,0,0.03
219554,0,0.1225
219555,0,0.105
219556,0,0.035
219557,0,0.0725
219558,0,0.11
219559,0,0.065
219560,0,0.0625
219561,0,0.0425
219562,0,0.035
219563,0,0.1375
219564,0,0.085
219565,0,0.0175
219566,0,0.1075
219567,1,0.045
219568,0,0.0475
219569,1,0.29
219570,0,0.125
219571,0,0.045
219572,0,0.0275
219573,0,0.0275
219574,0,0.1475
219575,0,0.0275
219576,0,0.3
219577,0,0.05
219578,0,0.265
219579,0,0.3225
219580,0,0.0825
219581,0,0.02
219582,0,0.105
219583,1,0.2325
219584,0,0.0475
219585,1,0.145
219586,0,0.0325
219587,0,0.1
219588,0,0.0225
219589,0,0.01
219590,0,0.0425
219591,0,0.0175
219592,1,0.14
219593,0,0.18
219594,0,0.11
219595,0,0.075
219596,0,0.075
219597,0,0.0875
219598,0,0.12
219599,0,0.0475
219600,0,0.0725
219601,0,0.0725
219602,0,0.2525
219603,0,0.2
219604,1,0.1875
219605,0,0.0425
219606,0,0.0275
219607,0,0.14
219608,0,0.055
219609,1,0.1125
219610,0,0.135
219611,1,0.4775
219612,0,0.0325
219613,0,0.06
219614,0,0.0575
219615,0,0.2475
219616,0,0.035
219617,0,0.165
219618,1,0.0625
219619,0,0.0325
219620,0,0.2
219621,0,0.1825
219622,1,0.2125
219623,0,0.0425
219624,0,0.0075
219625,0,0.1725
219626,0,0.135
219627,0,0.025
219628,0,0.1325
219629,0,0.1425
219630,0,0.0925
219631,0,0.055
219632,0,0.1975
219633,0,0.1825
219634,0,0.0725
219635,0,0.0525
219636,0,0.0125
219637,1,0.19
219638,0,0.0975
219639,0,0.105
219640,0,0.025
219641,0,0.205
219642,0,0.11
219643,0,0.1075
219644,0,0.05
219645,0,0.145
219646,0,0.0675
219647,0,0.0125
219648,0,0.05
219649,0,0.0375
219650,0,0.045
219651,0,0.0575
219652,0,0.04
219653,0,0.03
219654,0,0.0175
219655,0,0.0725
219656,0,0.05
219657,0,0.045
219658,0,0.0975
219659,0,0.115
219660,0,0.045
219661,0,0.05
219662,0,0.0225
219663,0,0.235
219664,0,0.0425
219665,0,0.1375
219666,0,0.01
219667,0,0.0725
219668,0,0.0675
219669,1,0.135
219670,0,0.1025
219671,0,0.035
219672,0,0.09
219673,0,0.025
219674,0,0.0525
219675,0,0.085
219676,0,0.12
219677,0,0.1275
219678,0,0.045
219679,0,0.1825
219680,0,0.075
219681,0,0.03
219682,1,0.08
219683,0,0.0375
219684,0,0.08
219685,0,0.0475
219686,0,0.1525
219687,0,0.0825
219688,0,0.0175
219689,0,0.095
219690,0,0.0225
219691,1,0.07
219692,0,0.13
219693,0,0.09
219694,0,0.165
219695,0,0.1125
219696,0,0.1775
219697,0,0.0675
219698,0,0.0875
219699,0,0.045
219700,0,0.2875
219701,0,0.08
219702,0,0.0325
219703,0,0.0525
219704,0,0.085
219705,0,0.0775
219706,0,0.01
219707,0,0.0525
219708,0,0.125
219709,0,0.18
219710,1,0.1725
219711,0,0.17
219712,0,0.1425
219713,0,0.0225
219714,0,0.105
219715,0,0.055
219716,0,0.075
219717,0,0.0475
219718,0,0.115
219719,0,0.075
219720,0,0.09
219721,0,0.0775
219722,0,0.0275
219723,0,0.04
219724,0,0.04
219725,0,0.085
219726,0,0.125
219727,0,0.1625
219728,0,0.055
219729,0,0.1475
219730,0,0.1075
219731,0,0.015
219732,0,0.025
219733,0,0.1475
219734,0,0.0725
219735,0,0.06
219736,0,0.0325
219737,0,0.0475
219738,0,0.05
219739,0,0.0225
219740,0,0.0625
219741,0,0.0425
219742,0,0.0675
219743,0,0.18
219744,0,0.0625
219745,0,0.2825
219746,0,0.0375
219747,0,0.0625
219748,0,0.0175
219749,0,0.24
219750,0,0.0825
219751,1,0.045
219752,0,0.07
219753,0,0.0575
219754,0,0.145
219755,0,0.26
219756,0,0.0375
219757,0,0.0925
219758,0,0.115
219759,0,0.005
219760,0,0.005
219761,0,0.065
219762,0,0.0975
219763,0,0.2825
219764,0,0.065
219765,1,0.09
219766,0,0.0375
219767,0,0.1875
219768,0,0.08
219769,0,0.065
219770,0,0.0075
219771,0,0.0275
219772,0,0.0425
219773,1,0.0625
219774,0,0.0475
219775,0,0.1325
219776,0,0.095
219777,0,0.045
219778,0,0.13
219779,0,0.075
219780,0,0.135
219781,1,0.0175
219782,0,0.1125
219783,0,0.0525
219784,0,0.1225
219785,0,0.1125
219786,1,0.1075
219787,0,0.0825
219788,0,0.06
219789,0,0.09
219790,0,0.055
219791,0,0.0225
219792,0,0.04
219793,0,0.1325
219794,0,0.0425
219795,0,0.03
219796,0,0.07
219797,0,0.065
219798,0,0.155
219799,0,0.0075
219800,0,0.0825
219801,0,0.1625
219802,0,0.12
219803,0,0.0575
219804,0,0.0775
219805,0,0.0825
219806,0,0.05
219807,0,0.0725
219808,0,0.045
219809,0,0.1
219810,0,0.2025
219811,1,0.0975
219812,0,0.0575
219813,0,0.055
219814,0,0.135
219815,0,0.055
219816,0,0.02
219817,0,0.125
219818,0,0.045
219819,0,0.0625
219820,0,0.0925
219821,0,0.0375
219822,0,0.0925
219823,0,0.1325
219824,0,0.11
219825,0,0.0925
219826,0,0.0275
219827,0,0.05
219828,0,0.0525
219829,0,0.025
219830,0,0.0525
219831,0,0.03
219832,0,0.045
219833,0,0.035
219834,0,0.0075
219835,0,0.0675
219836,0,0.0375
219837,0,0.0225
219838,0,0.1025
219839,0,0.3375
219840,0,0.065
219841,0,0.0525
219842,0,0.0825
219843,0,0.105
219844,0,0.1725
219845,0,0.08
219846,0,0.0475
219847,0,0.02
219848,0,0.0575
219849,0,0.085
219850,0,0.07
219851,0,0.1275
219852,0,0.0725
219853,0,0.1325
219854,0,0.0825
219855,0,0.065
219856,1,0.1
219857,0,0.0425
219858,0,0.04
219859,0,0.115
219860,0,0.105
219861,0,0.0725
219862,0,0.0225
219863,0,0.0775
219864,0,0.04
219865,0,0.0275
219866,1,0.225
219867,0,0.1025
219868,0,0.055
219869,0,0.135
219870,0,0.0525
219871,0,0.13
219872,1,0.0625
219873,0,0.025
219874,0,0.065
219875,0,0.1025
219876,0,0.0275
219877,0,0.0375
219878,0,0.02
219879,0,0.0375
219880,0,0.035
219881,0,0.115
219882,0,0.0975
219883,0,0.0825
219884,0,0.1075
219885,0,0.0525
219886,0,0.035
219887,0,0.085
219888,0,0.0625
219889,0,0.06
219890,0,0.045
219891,0,0.055
219892,0,0.015
219893,0,0.065
219894,0,0.0625
219895,0,0.04
219896,0,0.015
219897,0,0.0825
219898,0,0.2075
219899,0,0.04
219900,0,0.11
219901,0,0.1025
219902,0,0.115
219903,0,0.185
219904,0,0.0425
219905,0,0.0325
219906,0,0.04
219907,0,0.09
219908,0,0.0575
219909,0,0.025
219910,0,0.0825
219911,0,0.065
219912,0,0.045
219913,0,0.0725
219914,0,0.14
219915,0,0.235
219916,0,0.11
219917,0,0.0625
219918,0,0.015
219919,0,0.0075
219920,0,0.0225
219921,0,0.09
219922,0,0.06
219923,0,0.075
219924,0,0.0125
219925,0,0.0775
219926,0,0.1025
219927,0,0.0625
219928,1,0.08
219929,0,0.0375
219930,0,0.0625
219931,0,0.155
219932,0,0.175
219933,0,0.025
219934,0,0.0475
219935,0,0.075
219936,0,0.13
219937,0,0.0725
219938,0,0.205
219939,0,0.0525
219940,0,0.1775
219941,1,0.2225
219942,0,0.3075
219943,0,0.185
219944,0,0.055
219945,0,0.075
219946,0,0.105
219947,0,0.0625
219948,0,0.0875
219949,0,0.0575
219950,0,0.1175
219951,0,0.0875
219952,0,0.1075
219953,0,0.0575
219954,0,0.025
219955,0,0.0625
219956,0,0.1175
219957,0,0.12
219958,0,0.065
219959,0,0.1575
219960,0,0.0625
219961,1,0.24
219962,0,0.0675
219963,1,0.1625
219964,0,0.085
219965,0,0.065
219966,0,0.0475
219967,0,0.125
219968,0,0.1
219969,0,0.0275
219970,0,0.0525
219971,0,0.1875
219972,0,0.01
219973,0,0.0125
219974,0,0.1125
219975,0,0.0525
219976,0,0.1675
219977,0,0.1225
219978,0,0.05
219979,0,0.0425
219980,0,0.005
219981,1,0.1
219982,0,0.0575
219983,0,0.065
219984,0,0.04
219985,0,0.195
219986,0,0.1475
219987,0,0.1125
219988,0,0.04
219989,1,0.1025
219990,0,0.0875
219991,0,0.1575
219992,0,0.02
219993,0,0.1625
219994,0,0.0625
219995,0,0.0775
219996,0,0.125
219997,0,0.1175
219998,0,0.18
219999,0,0.0275
220000,0,0.1825
220001,0,0.085
220002,0,0.045
220003,0,0.145
220004,0,0.0825
220005,0,0.03
220006,0,0.0475
220007,0,0.1825
220008,0,0.085
220009,0,0.0425
220010,0,0.0925
220011,0,0.1325
220012,0,0.09
220013,1,0.1975
220014,0,0.05
220015,0,0.0125
220016,0,0.1675
220017,0,0.1025
220018,1,0.2225
220019,0,0.1525
220020,0,0.02
220021,0,0.095
